partner_id,prob_default,nova_score,decision_fair,decision_baseline
37452,0.06642454684203106,813.4664992368829,0,0
29030,0.0818594864244509,804.977282466552,0,0
182,0.03530891482051058,830.5800968487192,0,0
24536,0.12461921437872488,781.4594320917013,0,0
19683,0.06063058120713708,816.6531803360746,0,0
22270,0.0045045045045045045,847.5225225225225,0,0
12464,0.0591872159248179,817.4470312413501,0,0
23168,0.0988252050823093,795.6461372047299,0,0
148,0.05454530611049429,820.0000816392281,0,0
22563,0.10939783426268863,789.8311911555213,0,0
49095,0.0641307334940049,814.7280965782974,0,0
26393,0.036781931325809446,829.7699377708049,0,0
23044,0.039612259825404374,828.2132570960276,0,0
11675,0.043969163471028215,825.8169600909345,0,0
19469,0.07951797389080664,806.2651143600564,0,0
38069,0.04347160407425956,826.0906177591572,0,0
25213,0.10618754246152591,791.5968516461608,0,0
20976,0.09197091455246525,799.4159969961441,0,0
7810,0.08109254688960103,805.3990992107194,0,0
6881,0.11133821336883287,788.7639826471419,0,0
43110,0.036233374597477434,830.0716439713874,0,0
7943,0.04354516276068446,826.0501604816236,0,0
31451,0.0694652689585268,811.7941020728103,0,0
3438,0.06779163131549673,812.7146027764768,0,0
12103,0.13511350626657026,775.6875715533863,0,0
29571,0.07947090527274325,806.2910020999911,0,0
9569,0.03708321022468384,829.6042343764238,0,0
24616,0.05331935453480425,820.6743550058576,0,0
46930,0.03218440784938304,832.2985756828393,0,0
42677,0.04523240095727366,825.1221794734995,0,0
5230,0.10390724946874792,792.8510127921886,0,0
18854,0.18950799517782757,745.7706026521948,0,0
11487,0.0818594864244509,804.977282466552,0,0
5880,0.04034701397625679,827.8091423130587,0,0
23123,0.04531945816485772,825.0742980093282,0,0
35413,0.05368717481963698,820.4720538491996,0,0
40538,0.07584878096791682,808.2831704676457,0,0
48226,0.026778488408804094,835.2718313751577,0,0
48029,0.03893106431528199,828.5879146265949,0,0
35824,0.031376011885230495,832.7431934631232,0,0
29473,0.05912172160645001,817.4830531164525,0,0
48488,0.08119909188948023,805.3404994607858,0,0
34597,0.036414111040976714,829.9722389274629,0,0
16540,0.04433698375586095,825.6146589342765,0,0
35430,0.18798793940946243,746.6066333247957,0,0
27835,0.1794265606777884,751.3153916272164,0,0
23200,0.04531945816485772,825.0742980093282,0,0
5027,0.0416973086700863,827.0664802314526,0,0
69,0.036781931325809446,829.7699377708049,0,0
47883,0.09927507616995024,795.3987081065274,0,0
7773,0.058121739206215633,818.0330434365814,0,0
29110,0.18146271630999675,750.1955060295018,0,0
21360,0.2941593907214274,688.2123351032149,0,0
15320,0.06080986920962204,816.5545719347078,0,0
10544,0.06711315786076279,813.0877631765804,0,0
31311,0.031376011885230495,832.7431934631232,0,0
12552,0.04248912966526278,826.6309786841055,0,0
47682,0.04890535368756401,823.1020554718398,0,0
10509,0.0642914790286289,814.6396865342541,0,0
33677,0.03082612416965898,833.0456317066876,0,0
41531,0.11561642498746068,786.4109662568966,0,0
48062,0.04879352977751403,823.1635586223673,0,0
48549,0.07951797389080664,806.2651143600564,0,0
3116,0.1618922707489311,760.959251088088,0,0
30254,0.13331174196022996,776.6785419218735,0,0
21855,0.04904526500531337,823.0251042470776,0,0
40172,0.06642454684203106,813.4664992368829,0,0
40859,0.10666291034192588,791.3353993119408,0,0
36598,0.04855859043891664,823.2927752585958,0,0
25806,0.09745812060884364,796.3980336651359,0,0
3095,0.0386297854164076,828.7536180209759,0,0
28160,0.06508536282651468,814.2030504454169,0,0
39448,0.06534230343178284,814.0617331125194,0,0
5362,0.2566988758668231,708.8156182732473,0,0
24043,0.06757843546499961,812.8318604942502,0,0
8039,0.08151780248405346,805.1652086337706,0,0
41386,0.05505425929310265,819.7201573887935,0,0
37594,0.1032673868989858,793.2029372055578,0,0
20745,0.03715676891110873,829.5637770988902,0,0
2727,0.40661682733293986,626.3607449668831,1,0
39433,0.049798608258446064,822.6107654578547,0,0
35538,0.057223729522989326,818.5269487623558,0,0
21239,0.03776440573480622,829.2295768458566,0,0
2393,0.3517826840444631,656.5195237755453,1,0
22276,0.06137122220147492,816.2458277891888,0,0
16335,0.02963442876474445,833.7010641793905,0,0
19059,0.30417295123177474,682.7048768225238,1,0
15205,0.12526727610784008,781.102998140688,0,0
742,0.04256268835168769,826.5905214065718,0,0
14037,0.10515824316063234,792.1629662616522,0,0
38739,0.10590947644458422,791.7497879554787,0,0
42880,0.04474454178520056,825.3905020181397,0,0
12374,0.05781102910627268,818.20393399155,0,0
26497,0.036781931325809446,829.7699377708049,0,0
49739,0.031376011885230495,832.7431934631232,0,0
21827,0.059571825989286786,817.2354957058923,0,0
5043,0.10184177269144286,793.9870250197064,0,0
45458,0.03865787865229343,828.7381667412386,0,0
13860,0.058121739206215633,818.0330434365814,0,0
2472,0.09775515073925584,796.2346670934094,0,0
27023,0.026778488408804094,835.2718313751577,0,0
33488,0.0938555999153045,798.3794200465825,0,0
41362,0.0707740556822546,811.07426937476,0,0
39045,0.03322386597582865,831.7268737132943,0,0
33867,0.04034701397625679,827.8091423130587,0,0
10794,0.06497477018736368,814.26387639695,0,0
30032,0.05210383076681934,821.3428930782494,0,0
47159,0.06855120328308502,812.2968381943032,0,0
11115,0.10022673529125924,794.8752955898074,0,0
13210,0.021581789964142905,838.1300155197214,0,0
23878,0.036781931325809446,829.7699377708049,0,0
41579,0.04121216112917358,827.3333113789545,0,0
26901,0.03530891482051058,830.5800968487192,0,0
49349,0.06011049366590482,816.9392284837523,0,0
17991,0.02439346313854404,836.5835952738007,0,0
11945,0.036414111040976714,829.9722389274629,0,0
28585,0.036781931325809446,829.7699377708049,0,0
10015,0.0641307334940049,814.7280965782974,0,0
37854,0.08678741049079754,802.2669242300614,0,0
24392,0.08098657126036904,805.457385806797,0,0
28790,0.3802664206440964,640.853468645747,1,0
35006,0.05798330149057763,818.1091841801823,0,0
10408,0.07678304997004388,807.7693225164758,0,0
30735,0.028520071529290137,834.3139606588904,0,0
18534,0.028520071529290137,834.3139606588904,0,0
9339,0.11549863256933508,786.4757520868657,0,0
47011,0.09179626388631147,799.5120548625287,0,0
49085,0.06179088120245383,816.0150153386504,0,0
31664,0.02322626106625417,837.2255564135602,0,0
11843,0.04256268835168769,826.5905214065718,0,0
16776,0.04531945816485772,825.0742980093282,0,0
25537,0.04071483426108952,827.6068411564007,0,0
48848,0.04256268835168769,826.5905214065718,0,0
2947,0.019591500100718712,839.2246749446047,0,0
1678,0.07242673619276914,810.165295093977,0,0
48783,0.06779163131549673,812.7146027764768,0,0
16731,0.138766771998965,773.6782754005692,0,0
10335,0.0386297854164076,828.7536180209759,0,0
12421,0.049791308461991785,822.6147803459045,0,0
4972,0.04121216112917358,827.3333113789545,0,0
41035,0.1254083739057119,781.0253943518585,0,0
48218,0.04248912966526278,826.6309786841055,0,0
47099,0.04429850601381715,825.6358216924006,0,0
5255,0.04071483426108952,827.6068411564007,0,0
32485,0.06982169183293914,811.5980694918835,0,0
17442,0.05063534515535056,822.1505601645572,0,0
49352,0.036781931325809446,829.7699377708049,0,0
42770,0.027109176239491925,835.0899530682794,0,0
12434,0.04354516276068446,826.0501604816236,0,0
4710,0.03708321022468384,829.6042343764238,0,0
22268,0.05150072483695193,821.6746013396764,0,0
24570,0.02908587203641244,834.0027703799732,0,0
4374,0.06055430039828356,816.695134780944,0,0
49856,0.06681886349741133,813.2496250764237,0,0
38183,0.05426578877836998,820.1538161718966,0,0
11687,0.055238556596455386,819.6187938719495,0,0
1249,0.0386297854164076,828.7536180209759,0,0
47773,0.06080986920962204,816.5545719347078,0,0
6094,0.07951797389080664,806.2651143600564,0,0
38214,0.12698879370179783,780.1561634640111,0,0
4756,0.028520071529290137,834.3139606588904,0,0
33403,0.04867744472048064,823.2274054037357,0,0
42074,0.11088124939641814,789.01531283197,0,0
35269,0.05432729255599635,820.119989094202,0,0
24217,0.015077547035187202,841.7073491306471,0,0
15437,0.036781931325809446,829.7699377708049,0,0
26212,0.21004013205809371,734.4779273680485,0,0
40663,0.026778488408804094,835.2718313751577,0,0
10615,0.2925161563744399,689.1161139940581,1,0
25352,0.06681886349741133,813.2496250764237,0,0
46296,0.18477036629685128,748.3762985367318,0,0
18527,0.03688820229592155,829.7114887372431,0,0
1902,0.0386297854164076,828.7536180209759,0,0
15098,0.15810849985260353,763.040325081068,0,0
35307,0.053604172510031495,820.5177051194827,0,0
38935,0.036781931325809446,829.7699377708049,0,0
41605,0.04523240095727366,825.1221794734995,0,0
48358,0.05066639473450454,822.1334828960225,0,0
9314,0.23941465991173314,718.3219370485467,0,0
24321,0.09387339302181728,798.3696338380005,0,0
36654,0.09131076921721615,799.7790769305311,0,0
3118,0.05230120443191368,821.2343375624475,0,0
23939,0.028520071529290137,834.3139606588904,0,0
22119,0.07292070048488658,809.8936147333123,0,0
41989,0.05074115286936364,822.09236592185,0,0
10634,0.07958442664190622,806.2285653469517,0,0
45038,0.034672527920490664,830.9301096437301,0,0
36534,0.2200436500014787,728.9759924991868,0,0
44473,0.11896753200307893,784.5678573983066,0,0
34232,0.08098657126036904,805.457385806797,0,0
18864,0.13221325863521796,777.2827077506302,0,0
9613,0.11340415571223507,787.6277143582707,0,0
5252,0.2778225445429313,697.1976005013878,0,0
4315,0.09654015224918748,796.902916262947,0,0
252,0.0631579656759195,815.2631188782443,0,0
21272,0.1956544474934325,742.3900538786121,0,0
33297,0.09681821826612917,796.749979953629,0,0
34455,0.08583433821658559,802.791113980878,0,0
12276,0.09794516949185013,796.1301567794824,0,0
21684,0.06882391314846138,812.1468477683462,0,0
21962,0.09386218384795768,798.3757988836232,0,0
9274,0.032147275395238144,832.318998532619,0,0
5349,0.03322386597582865,831.7268737132943,0,0
3238,0.06300249469625364,815.3486279170605,0,0
2758,0.05714897138813022,818.5680657365284,0,0
784,0.039633189309322435,828.2017458798726,0,0
4254,0.03525768496026262,830.6082732718555,0,0
39073,0.0742170909271845,809.1805999900484,0,0
42089,0.0505250662823942,822.2112135446832,0,0
9055,0.06421519821977538,814.6816409791236,0,0
21049,0.02439346313854404,836.5835952738007,0,0
35908,0.02963442876474445,833.7010641793905,0,0
39668,0.046075269351895494,824.6586018564575,0,0
36857,0.059571825989286786,817.2354957058923,0,0
35359,0.059571825989286786,817.2354957058923,0,0
2503,0.11733353083919518,785.4665580384426,0,0
34957,0.045273741765807646,825.0994420288058,0,0
14990,0.08627995621353102,802.546024082558,0,0
28612,0.06681886349741133,813.2496250764237,0,0
2421,0.045273741765807646,825.0994420288058,0,0
20946,0.03715676891110873,829.5637770988902,0,0
6534,0.07348258965443097,809.5845756900629,0,0
39326,0.031376011885230495,832.7431934631232,0,0
14244,0.06779163131549673,812.7146027764768,0,0
40208,0.044300973947722234,825.6344643287528,0,0
45713,0.06606783723551146,813.6626895204687,0,0
41444,0.02963442876474445,833.7010641793905,0,0
25983,0.08782679961158202,801.6952602136298,0,0
41920,0.05454530611049429,820.0000816392281,0,0
31808,0.26806643069756686,702.5634631163382,0,0
30950,0.10363612783078435,793.0001296930686,0,0
46358,0.21915306133135729,729.4658162677536,0,0
49211,0.03392599096986909,831.340704966572,0,0
43763,0.02322626106625417,837.2255564135602,0,0
2005,0.04248912966526278,826.6309786841055,0,0
24324,0.04523240095727366,825.1221794734995,0,0
11707,0.018930977557667424,839.5879623432829,0,0
33452,0.09986459420309378,795.0744731882985,0,0
44493,0.09131076921721615,799.7790769305311,0,0
13750,0.03530891482051058,830.5800968487192,0,0
22583,0.01741512329747624,840.4216821863881,0,0
18278,0.0461488280383204,824.6181445789238,0,0
5933,0.06774456269743334,812.7404905164117,0,0
46793,0.030827455156898484,833.0448996637059,0,0
22228,0.01065497969522737,844.139761167625,0,0
5031,0.028990986614970442,834.0549573617662,0,0
23840,0.036233374597477434,830.0716439713874,0,0
27732,0.013742220720340176,842.441778603813,0,0
44293,0.0911272599271949,799.8800070400428,0,0
47664,0.12410034440856986,781.7448105752866,0,0
38897,0.16884506383101658,757.1352148929409,0,0
39626,0.05180203481848341,821.5088808498341,0,0
43873,0.07312215214855206,809.7828163182963,0,0
40087,0.05533929819145794,819.5633859946981,0,0
8969,0.07348258965443097,809.5845756900629,0,0
10307,0.0461488280383204,824.6181445789238,0,0
29815,0.031376011885230495,832.7431934631232,0,0
8624,0.0440424896287685,825.7766307041773,0,0
36650,0.09131076921721615,799.7790769305311,0,0
45042,0.0707740556822546,811.07426937476,0,0
9537,0.05081956040948663,822.0492417747823,0,0
47872,0.04433698375586095,825.6146589342765,0,0
1557,0.04621487536627044,824.5818185485513,0,0
23107,0.10666291034192588,791.3353993119408,0,0
47957,0.0591872159248179,817.4470312413501,0,0
8416,0.33730723574548543,664.481020339983,1,0
19808,0.10363612783078435,793.0001296930686,0,0
14568,0.07312215214855206,809.7828163182963,0,0
719,0.051422635256696964,821.7175506088166,0,0
24337,0.06156944117721034,816.1368073525343,0,0
1775,0.04890535368756401,823.1020554718398,0,0
41043,0.17362164861699173,754.5080932606545,0,0
35170,0.08323358027656641,804.2215308478885,0,0
41783,0.05864039897973536,817.7477805611455,0,0
24912,0.036781931325809446,829.7699377708049,0,0
2948,0.058121739206215633,818.0330434365814,0,0
7670,0.09757642856005155,796.3329642919716,0,0
25859,0.036781931325809446,829.7699377708049,0,0
26929,0.028990986614970442,834.0549573617662,0,0
37986,0.231553774545433,722.6454240000119,0,0
29931,0.039612259825404374,828.2132570960276,0,0
15524,0.036414111040976714,829.9722389274629,0,0
21496,0.08782679961158202,801.6952602136298,0,0
20601,0.016991059588484406,840.6549172263335,0,0
30345,0.046075269351895494,824.6586018564575,0,0
19652,0.043188692921125725,826.2462188933808,0,0
7072,0.051639162552589934,821.5984605960755,0,0
7138,0.06580145200483906,813.8092013973385,0,0
33135,0.09753429084330911,796.35614003618,0,0
32220,0.07951797389080664,806.2651143600564,0,0
48766,0.11761159685613683,785.3136217291247,0,0
45469,0.04256268835168769,826.5905214065718,0,0
4885,0.0559621022534055,819.220843760627,0,0
5513,0.0641307334940049,814.7280965782974,0,0
40918,0.0631579656759195,815.2631188782443,0,0
40777,0.058121739206215633,818.0330434365814,0,0
14237,0.047923123442493644,823.6422821066285,0,0
33777,0.031376011885230495,832.7431934631232,0,0
28463,0.04071483426108952,827.6068411564007,0,0
46718,0.07302881330452776,809.8341526825097,0,0
44537,0.036781931325809446,829.7699377708049,0,0
34098,0.04221592510304031,826.7812411933278,0,0
44481,0.02963442876474445,833.7010641793905,0,0
35078,0.04248912966526278,826.6309786841055,0,0
27349,0.03218440784938304,832.2985756828393,0,0
31869,0.3928913371368615,633.9097645747263,1,0
1490,0.04248912966526278,826.6309786841055,0,0
2590,0.0631579656759195,815.2631188782443,0,0
11261,0.10721786563123055,791.0301739028232,0,0
18793,0.030827455156898484,833.0448996637059,0,0
10559,0.02388917359175125,836.8609545245369,0,0
11756,0.03708321022468384,829.6042343764238,0,0
23417,0.10514815334074144,792.1685156625922,0,0
40917,0.13904483801590664,773.5253390912513,0,0
27129,0.031376011885230495,832.7431934631232,0,0
35841,0.04248912966526278,826.6309786841055,0,0
43338,0.16894308470563935,757.0813034118984,0,0
38396,0.037215849006474205,829.5312830464392,0,0
32325,0.10527748652508634,792.0973824112025,0,0
20732,0.036781931325809446,829.7699377708049,0,0
19800,0.05603673370209942,819.1797964638454,0,0
24602,0.12698879370179783,780.1561634640111,0,0
28139,0.05530006037408176,819.584966794255,0,0
31447,0.08090720703279054,805.5010361319653,0,0
46246,0.05180203481848341,821.5088808498341,0,0
34801,0.05074115286936364,822.09236592185,0,0
3468,0.06002037772852836,816.9887922493094,0,0
45175,0.0416973086700863,827.0664802314526,0,0
22637,0.04256268835168769,826.5905214065718,0,0
34166,0.05426578877836998,820.1538161718966,0,0
9170,0.0386297854164076,828.7536180209759,0,0
15664,0.1152031935604314,786.6382435417627,0,0
4409,0.05714897138813022,818.5680657365284,0,0
7647,0.020841235795994117,838.5373203122032,0,0
4329,0.05700906007038086,818.6450169612905,0,0
45516,0.05248319924594871,821.1342404147282,0,0
37378,0.0534522062834836,820.601286544084,0,0
35185,0.02261182174213743,837.5634980418245,0,0
28151,0.04248912966526278,826.6309786841055,0,0
38760,0.11896753200307893,784.5678573983066,0,0
16327,0.020841235795994117,838.5373203122032,0,0
14883,0.03355817068503635,831.54300612323,0,0
35433,0.09924155993414803,795.4171420362186,0,0
48577,0.04531945816485772,825.0742980093282,0,0
12898,0.08154803440824905,805.148581075463,0,0
38526,0.5368127211303123,554.7530033783282,1,1
6350,0.10822065165056738,790.478641592188,0,0
47783,0.05327397224999908,820.6993152625005,0,0
6290,0.12316841129117219,782.2573737898554,0,0
35192,0.02322626106625417,837.2255564135602,0,0
28034,0.04071483426108952,827.6068411564007,0,0
20280,0.04248912966526278,826.6309786841055,0,0
3446,0.0982938628108974,795.9383754540065,0,0
1100,0.05081956040948663,822.0492417747823,0,0
23670,0.09391553073855974,798.3464580937921,0,0
40624,0.026135046259030084,835.6257245575334,0,0
38137,0.02963442876474445,833.7010641793905,0,0
10585,0.036414111040976714,829.9722389274629,0,0
5339,0.23941465991173314,718.3219370485467,0,0
2293,0.048698501756666006,823.2158240338337,0,0
36453,0.046075269351895494,824.6586018564575,0,0
18784,0.05166212350073404,821.5858320745963,0,0
32474,0.03143155060695082,832.712647166177,0,0
40416,0.06779163131549673,812.7146027764768,0,0
47370,0.041468177514222215,827.1925023671778,0,0
825,0.1354409581657344,775.5074730088461,0,0
42158,0.038261965131574864,828.9559191776339,0,0
20482,0.0534522062834836,820.601286544084,0,0
40724,0.06254220899529575,815.6017850525874,0,0
29048,0.09025513675995232,800.3596747820262,0,0
37250,0.047080255047871826,824.1058597236705,0,0
20219,0.2008211622971936,739.5483607365436,0,0
2483,0.0416973086700863,827.0664802314526,0,0
42172,0.045112362070033295,825.1882008614816,0,0
35916,0.036781931325809446,829.7699377708049,0,0
32380,0.03530891482051058,830.5800968487192,0,0
44208,0.07815088941734097,807.0170108204625,0,0
48730,0.016031323781248875,841.1827719203131,0,0
47325,0.0348586756732378,830.8277283797192,0,0
15257,0.09757642856005155,796.3329642919716,0,0
36075,0.07350897960301736,809.5700612183405,0,0
26719,0.0639922957783669,814.8042373218982,0,0
19906,0.02443773032008326,836.5592483239542,0,0
36229,0.24458137471549427,715.4802439064781,0,0
42587,0.19128988689223,744.7905622092735,0,0
8890,0.05180203481848341,821.5088808498341,0,0
26656,0.14339317646026914,771.1337529468519,0,0
13662,0.09145571025370754,799.6993593604609,0,0
21500,0.05440570009611934,820.0768649471344,0,0
16651,0.09767149168737872,796.2806795719416,0,0
45925,0.2127231280519998,733.0022795714001,0,0
1932,0.07448999159584915,809.0305046222829,0,0
49456,0.06421519821977538,814.6816409791236,0,0
12330,0.04248912966526278,826.6309786841055,0,0
3063,0.045112362070033295,825.1882008614816,0,0
41628,0.036781931325809446,829.7699377708049,0,0
31420,0.03245297446457022,832.1508640444864,0,0
18477,0.17907489354606024,751.5088085496668,0,0
3079,0.0707740556822546,811.07426937476,0,0
48569,0.03322386597582865,831.7268737132943,0,0
43477,0.036781931325809446,829.7699377708049,0,0
35636,0.04347160407425956,826.0906177591572,0,0
49362,0.0461488280383204,824.6181445789238,0,0
39966,0.04248912966526278,826.6309786841055,0,0
34077,0.0641307334940049,814.7280965782974,0,0
11671,0.050736746293353674,822.0947895386555,0,0
10337,0.02322626106625417,837.2255564135602,0,0
45182,0.06080986920962204,816.5545719347078,0,0
25442,0.06056048229970986,816.6917347351596,0,0
46775,0.04248912966526278,826.6309786841055,0,0
41596,0.04523240095727366,825.1221794734995,0,0
25730,0.035040348205323396,830.7278084870721,0,0
23510,0.031376011885230495,832.7431934631232,0,0
244,0.04523240095727366,825.1221794734995,0,0
40495,0.04071483426108952,827.6068411564007,0,0
34478,0.05306718140583747,820.8130502267894,0,0
14952,0.00988084859052601,844.5655332752107,0,0
7982,0.07828134215998475,806.9452618120084,0,0
33758,0.03530891482051058,830.5800968487192,0,0
43445,0.020841235795994117,838.5373203122032,0,0
8815,0.0480627294568686,823.5654987987223,0,0
41059,0.036781931325809446,829.7699377708049,0,0
49567,0.08782679961158202,801.6952602136298,0,0
274,0.0386297854164076,828.7536180209759,0,0
19491,0.09753429084330911,796.35614003618,0,0
7255,0.07348258965443097,809.5845756900629,0,0
44627,0.07350897960301736,809.5700612183405,0,0
16989,0.05499513576624074,819.7526753285676,0,0
2640,0.036414111040976714,829.9722389274629,0,0
12178,0.1322723528394455,777.250205938305,0,0
10929,0.11896753200307893,784.5678573983066,0,0
8688,0.08552038424594273,802.9637886647315,0,0
14859,0.045112362070033295,825.1882008614816,0,0
34539,0.04889589126057906,823.1072598066816,0,0
26078,0.0386297854164076,828.7536180209759,0,0
10747,0.02908587203641244,834.0027703799732,0,0
40544,0.04940268055564806,822.8285256943936,0,0
46309,0.04212130938043005,826.8332798407635,0,0
41040,0.10390724946874792,792.8510127921886,0,0
484,0.13199402405919836,777.4032867674409,0,0
28431,0.055378467914204754,819.5418426471874,0,0
49260,0.11540024461782473,786.5298654601963,0,0
11631,0.13904483801590664,773.5253390912513,0,0
49304,0.01065497969522737,844.139761167625,0,0
34885,0.0631579656759195,815.2631188782443,0,0
44039,0.06710481048951467,813.0923542307669,0,0
19037,0.05454530611049429,820.0000816392281,0,0
48190,0.04354516276068446,826.0501604816236,0,0
12294,0.16372793429502694,759.9496361377352,0,0
15890,0.09008787080641045,800.4516710564742,0,0
36452,0.06526278432822102,814.1054686194784,0,0
25099,0.06642454684203106,813.4664992368829,0,0
20817,0.03776440573480622,829.2295768458566,0,0
21728,0.026987709404721855,835.156759827403,0,0
13067,0.03688820229592155,829.7114887372431,0,0
13162,0.04248912966526278,826.6309786841055,0,0
619,0.10527748652508634,792.0973824112025,0,0
10898,0.050736746293353674,822.0947895386555,0,0
41644,0.22297296476564485,727.3648693788953,0,0
30075,0.06884892401485374,812.1330917918305,0,0
29496,0.047080255047871826,824.1058597236705,0,0
40297,0.06178263702770745,816.0195496347609,0,0
17199,0.09654015224918748,796.902916262947,0,0
8983,0.04071483426108952,827.6068411564007,0,0
24990,0.1175217862788905,785.3630175466102,0,0
33510,0.06534230343178284,814.0617331125194,0,0
2302,0.14477401360075137,770.3742925195868,0,0
44038,0.04349943424698507,826.0753111641582,0,0
29823,0.05432729255599635,820.119989094202,0,0
49387,0.13331174196022996,776.6785419218735,0,0
3082,0.043188692921125725,826.2462188933808,0,0
47638,0.039612259825404374,828.2132570960276,0,0
41645,0.04248912966526278,826.6309786841055,0,0
37944,0.008269954424967318,845.451525066268,0,0
14141,0.07678304997004388,807.7693225164758,0,0
31352,0.14477401360075137,770.3742925195868,0,0
12630,0.046094836479030066,824.6478399365334,0,0
43896,0.0641307334940049,814.7280965782974,0,0
1379,0.11092460423362249,788.9914676715076,0,0
21034,0.041468177514222215,827.1925023671778,0,0
36938,0.036233374597477434,830.0716439713874,0,0
34393,0.043188692921125725,826.2462188933808,0,0
20800,0.0911272599271949,799.8800070400428,0,0
33502,0.08818243468288305,801.4996609244143,0,0
24601,0.04149823434661822,827.1759711093599,0,0
28262,0.058121739206215633,818.0330434365814,0,0
42681,0.09121134258487697,799.8337615783176,0,0
49089,0.016961484233926963,840.6711836713401,0,0
1138,0.10370687592375442,792.9612182419351,0,0
42936,0.026778488408804094,835.2718313751577,0,0
31078,0.21618632534037452,731.0975210627939,0,0
300,0.06041469438390862,816.7719180888503,0,0
8174,0.03776440573480622,829.2295768458566,0,0
14956,0.09649418514980333,796.9281981676081,0,0
11719,0.1223845666160569,782.6884883611688,0,0
1643,0.036414111040976714,829.9722389274629,0,0
44164,0.05002773941431015,822.4847433221294,0,0
28740,0.036414111040976714,829.9722389274629,0,0
48721,0.017198525853538746,840.5408107805537,0,0
44669,0.047080255047871826,824.1058597236705,0,0
1092,0.09654015224918748,796.902916262947,0,0
24499,0.07585707606931481,808.2786081618768,0,0
18190,0.07570080655979565,808.3645563921125,0,0
8966,0.030827455156898484,833.0448996637059,0,0
39804,0.059571825989286786,817.2354957058923,0,0
39846,0.17558106195143672,753.4304159267098,0,0
18588,0.05210383076681934,821.3428930782494,0,0
41118,0.13773373251928012,774.246447114396,0,0
9313,0.07678304997004388,807.7693225164758,0,0
30930,0.035040348205323396,830.7278084870721,0,0
37575,0.04904526500531337,823.0251042470776,0,0
10151,0.07730438398848279,807.4825888063344,0,0
28683,0.04026459511381675,827.8544726874007,0,0
31900,0.21570800210736843,731.3605988409474,0,0
31730,0.0613135150879518,816.2775667016265,0,0
35134,0.09012909917462873,800.4289954539543,0,0
26442,0.10363612783078435,793.0001296930686,0,0
38870,0.06681886349741133,813.2496250764237,0,0
22111,0.030827455156898484,833.0448996637059,0,0
1753,0.002506265664160401,848.6215538847118,0,0
41961,0.11786904867806693,785.1720232270632,0,0
43789,0.07911621513244003,806.4860816771579,0,0
45717,0.06982169183293914,811.5980694918835,0,0
46272,0.0534522062834836,820.601286544084,0,0
40615,0.07752001905614196,807.363989519122,0,0
4224,0.0810964521518633,805.3969513164752,0,0
47312,0.08681535020941737,802.2515573848204,0,0
38154,0.02963442876474445,833.7010641793905,0,0
4929,0.06055430039828356,816.695134780944,0,0
23436,0.084612183488588,803.4632990812765,0,0
48553,0.11896753200307893,784.5678573983066,0,0
34210,0.11896753200307893,784.5678573983066,0,0
11633,0.07252638382950631,810.1104888937716,0,0
43168,0.03530891482051058,830.5800968487192,0,0
39545,0.1412554763366447,772.3094880148453,0,0
8520,0.2597229970316191,707.1523516326095,0,0
46030,0.04928505046152105,822.8932222461634,0,0
27207,0.15810849985260353,763.040325081068,0,0
37786,0.036781931325809446,829.7699377708049,0,0
16662,0.04497245075228393,825.2651520862438,0,0
40729,0.036781931325809446,829.7699377708049,0,0
11628,0.22071918969239715,728.6044456691816,0,0
5693,0.09860957001465014,795.7647364919425,0,0
33328,0.15911822355790242,762.4849770431537,0,0
14727,0.04256268835168769,826.5905214065718,0,0
11877,0.05356283170149751,820.5404425641764,0,0
29155,0.18087380631378033,750.5194065274209,0,0
43407,0.04071483426108952,827.6068411564007,0,0
10962,0.26806643069756686,702.5634631163382,0,0
39777,0.049791308461991785,822.6147803459045,0,0
29934,0.04354516276068446,826.0501604816236,0,0
42564,0.02439346313854404,836.5835952738007,0,0
10142,0.15679739435597698,763.7614331042128,0,0
38234,0.12652230029628372,780.4127348370439,0,0
22400,0.05066639473450454,822.1334828960225,0,0
48732,0.14670205535054334,769.3138695572011,0,0
19162,0.04248912966526278,826.6309786841055,0,0
16249,0.05454530611049429,820.0000816392281,0,0
17372,0.24225994909989437,716.7570279950581,0,0
40128,0.08520893222974087,803.1350872736425,0,0
39449,0.03245297446457022,832.1508640444864,0,0
16538,0.20611809253752175,736.635049104363,0,0
20466,0.05067964909173727,822.1261929995445,0,0
5144,0.02963442876474445,833.7010641793905,0,0
42117,0.3710331468466637,645.931769234335,1,0
5478,0.03708321022468384,829.6042343764238,0,0
24746,0.02322626106625417,837.2255564135602,0,0
43346,0.06178263702770745,816.0195496347609,0,0
9717,0.0938555999153045,798.3794200465825,0,0
45987,0.0788131104874863,806.6527892318825,0,0
40525,0.04071483426108952,827.6068411564007,0,0
31491,0.020513711576476888,838.7174586329377,0,0
43906,0.13331174196022996,776.6785419218735,0,0
12035,0.0386297854164076,828.7536180209759,0,0
42473,0.03776440573480622,829.2295768458566,0,0
23195,0.03322386597582865,831.7268737132943,0,0
41848,0.036781931325809446,829.7699377708049,0,0
2459,0.18098451917944025,750.4585144513078,0,0
21438,0.0751540791667731,808.6652564582748,0,0
25331,0.12098638334666174,783.4574891593361,0,0
44349,0.11187850080046013,788.466824559747,0,0
39363,0.08247400830897812,804.639295430062,0,0
7995,0.13768498239813262,774.2732596810271,0,0
14041,0.07426855157060566,809.152296636167,0,0
15006,0.09681821826612917,796.749979953629,0,0
