partner_id,prob_default,nova_score,decision_reweighed,prob_default_baseline,nova_score_baseline,decision_baseline
48045,0.0900039742999789,800.4978141350116,1,0.08599270535077481,802.7040120570739,1
47860,0.33389084801839436,666.3600335898831,0,0.3243744030379343,671.5940783291362,0
10614,0.06802201405095802,812.5878922719731,1,0.06779163131549673,812.7146027764768,1
25600,0.12654797944100313,780.3986113074483,0,0.11764981410204733,785.292602243874,0
18440,0.06669971196883483,813.3151584171409,1,0.06254220899529575,815.6017850525874,1
16768,0.2227900984005977,727.4654458796713,0,0.21570800210736843,731.3605988409474,0
36400,0.04848018444543282,823.335898555012,1,0.04382967776426409,825.8936772296548,1
21396,0.09071336392789675,800.1076498396568,1,0.091622221233418,799.6077783216201,1
9950,0.042301963128479524,826.7339202793362,1,0.04071483426108952,827.6068411564007,1
43217,0.04025823120316433,827.8579728382597,1,0.0386297854164076,828.7536180209759,1
24046,0.03056659756520597,833.1883713391367,1,0.030827455156898484,833.0448996637059,1
20502,0.05490527766744709,819.8020972829041,1,0.055018503673487484,819.7398229795818,1
18172,0.026593000864512033,835.3738495245184,1,0.026987709404721855,835.156759827403,1
31592,0.05587298087061391,819.2698605211624,1,0.05230120443191368,821.2343375624475,1
11954,0.04782463674539683,823.6964497900317,1,0.047048037169980905,824.1235795565105,1
27762,0.042242928983618366,826.76638905901,1,0.04036807101244216,827.7975609431569,1
48979,0.12013312977952613,783.9267786212606,0,0.12172319287625688,783.0522439180587,0
44922,0.06145658914020541,816.198875972887,1,0.05864039897973536,817.7477805611455,1
10072,0.050748156088268354,822.0885141514524,1,0.050332257485074715,822.3172583832089,1
11791,0.0608199511360741,816.5490268751593,1,0.06178263702770745,816.0195496347609,1
4101,0.12441613809486622,781.5711240478236,0,0.11182373591614914,788.496945246118,0
41666,0.06047983568952459,816.7360903707614,1,0.059571825989286786,817.2354957058923,1
2889,0.08781521544565918,801.7016315048875,1,0.0856198108782819,802.909104016945,1
2811,0.05737586020895825,818.4432768850729,1,0.05714897138813022,818.5680657365284,1
34052,0.2944154813527873,688.071485255967,0,0.3042205402555173,682.6787028594654,0
1655,0.07156432589666022,810.6396207568368,1,0.06982169183293914,811.5980694918835,1
30116,0.0444350847444824,825.5607033905346,1,0.04347160407425956,826.0906177591572,1
1911,0.40175296357470164,629.0358700339141,0,0.3817122044809671,640.058287535468,0
9032,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
44790,0.08939340476118678,800.8336273813472,1,0.08323358027656641,804.2215308478885,1
26201,0.03797146654207403,829.1156934018593,1,0.036414111040976714,829.9722389274629,1
17915,0.03625431285278228,830.0601279309698,1,0.035040348205323396,830.7278084870721,1
46202,0.028846528000793323,834.1344095995637,1,0.028990986614970442,834.0549573617662,1
9578,0.05521233283971902,819.6332169381545,1,0.055378467914204754,819.5418426471874,1
32585,0.04599931721182519,824.7003755334962,1,0.04497245075228393,825.2651520862438,1
10673,0.08084733091384122,805.5339679973873,1,0.07815088941734097,807.0170108204625,1
23243,0.03797146654207403,829.1156934018593,1,0.036414111040976714,829.9722389274629,1
8743,0.06358715414647992,815.027065219436,1,0.06313295480952714,815.2768748547601,1
15731,0.07390177488371873,809.3540238139547,1,0.06757843546499961,812.8318604942502,1
31193,0.06857004716724505,812.2864740580152,1,0.06707842054092826,813.1068687024895,1
49217,0.21505133138711652,731.7217677370859,0,0.18901647024763513,746.0409413638007,0
13959,0.04212858812125275,826.829276533311,1,0.04071483426108952,827.6068411564007,1
19773,0.22527943972438536,726.0963081515881,0,0.2269511726259131,725.1768550557478,0
44290,0.07501515368384214,808.7416654738868,1,0.07570080655979565,808.3645563921125,1
49442,0.04599931721182519,824.7003755334962,1,0.045112362070033295,825.1882008614816,1
18848,0.03922559988854769,828.4259200612988,1,0.0386297854164076,828.7536180209759,1
17481,0.10744766772088161,790.9037827535151,0,0.10618754246152591,791.5968516461608,0
23206,0.09131593246578092,799.7762371438205,1,0.08782679961158202,801.6952602136298,1
13527,0.12372456244844014,781.951490653358,0,0.11862862064565523,784.7542586448897,0
19366,0.07652724115560801,807.9100173644156,1,0.07678304997004388,807.7693225164758,1
23162,0.03718837131763808,829.5463957752991,1,0.036233374597477434,830.0716439713874,1
19969,0.06802201405095802,812.5878922719731,1,0.06779163131549673,812.7146027764768,1
30874,0.04347861451281968,826.0867620179492,1,0.04292304734592755,826.3923239597399,1
1126,0.06457792312384217,814.4821422818868,1,0.0641307334940049,814.7280965782974,1
13410,0.02316408072801864,837.2597555995898,1,0.02196837959236342,837.9173912242002,1
16193,0.04441535278234307,825.5715559697113,1,0.04256268835168769,826.5905214065718,1
42149,0.02316011286547284,837.26193792399,1,0.02261182174213743,837.5634980418245,1
37040,0.05133175379260927,821.7675354140649,1,0.05002773941431015,822.4847433221294,1
35909,0.030861742521356535,833.0260416132539,1,0.032628249746557744,832.0544626393933,1
42035,0.13270363085364523,777.0130030304952,0,0.12334077244098156,782.1625751574602,0
22384,0.036639648892284986,829.8481931092432,1,0.03602282261432017,830.1874475621239,1
22161,0.061655150691129944,816.0896671198785,1,0.06055430039828356,816.695134780944,1
49327,0.04599931721182519,824.7003755334962,1,0.045112362070033295,825.1882008614816,1
8647,0.0920388611348376,799.3786263758393,1,0.09028216517462355,800.344809153957,1
19185,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
42413,0.06802201405095802,812.5878922719731,1,0.06642454684203106,813.4664992368829,1
31099,0.06802201405095802,812.5878922719731,1,0.06642454684203106,813.4664992368829,1
14790,0.05737586020895825,818.4432768850729,1,0.05714897138813022,818.5680657365284,1
15159,0.03905222488132092,828.5212763152736,1,0.0386297854164076,828.7536180209759,1
28070,0.0824231773139556,804.6672524773244,1,0.08027096192574175,805.850970940842,1
13303,0.017324819586057454,840.4713492276684,1,0.01741512329747624,840.4216821863881,1
23408,0.071440858424268,810.7075278666525,1,0.07037888085654118,811.2916155289024,1
29608,0.02205079662716943,837.8720618550568,1,0.02388917359175125,836.8609545245369,1
13096,0.02960851161067818,833.715318614127,1,0.02322626106625417,837.2255564135602,1
45460,0.05310439776741391,820.7925812279224,1,0.05342292038374815,820.6173937889384,1
26001,0.051114245405401444,821.8871650270293,1,0.05081956040948663,822.0492417747823,1
38272,0.06392392661664044,814.8418403608478,1,0.06323272381077862,815.2220019040718,1
40165,0.047174632213430545,824.0539522826132,1,0.046094836479030066,824.6478399365334,1
1987,0.06802201405095802,812.5878922719731,1,0.06642454684203106,813.4664992368829,1
49421,0.21419575123981702,732.1923368181006,0,0.19343846080668528,743.6088465563231,0
17992,0.08351364392842604,804.0674958393656,1,0.08247400830897812,804.639295430062,1
38216,0.08030138846896294,805.8342363420704,1,0.0818594864244509,804.977282466552,1
8293,0.04947124683105816,822.790814242918,1,0.04889589126057906,823.1072598066816,1
16581,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
44764,0.09988580300863031,795.0628083452534,1,0.10097195200299165,794.4654263983546,0
14818,0.09085934033896526,800.0273628135691,1,0.09198053334844451,799.4107066583556,1
15545,0.08106219361882123,805.4157935096483,1,0.07757693376792965,807.3326864276387,1
5720,0.03363645745073223,831.4999484020973,1,0.03322386597582865,831.7268737132943,1
9919,0.05004270304083749,822.4765133275394,1,0.049875773187762255,822.5683247467308,1
42793,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
43027,0.03363645745073223,831.4999484020973,1,0.03322386597582865,831.7268737132943,1
25338,0.05367266052990075,820.4800367085546,1,0.05454530611049429,820.0000816392281,1
30154,0.08959322533424247,800.7237260661666,1,0.0911272599271949,799.8800070400428,1
27989,0.08700298232648333,802.1483597204342,1,0.08749756273429184,801.8763404961394,1
48104,0.1018456715393073,793.984880653381,0,0.09757642856005155,796.3329642919716,1
22211,0.048513440216660646,823.3176078808367,1,0.047121595856405796,824.0831222789768,1
10258,0.2264608276565574,725.4465447888934,0,0.22087471691112956,728.5189056988787,0
41188,0.0456717528750862,824.8805359187025,1,0.04124706952281352,827.3141117624525,1
13011,0.1562883552162135,764.0414046310825,0,0.14670205535054334,769.3138695572011,0
33603,0.07073357453648428,811.0965340049336,1,0.06982169183293914,811.5980694918835,1
5176,0.06802201405095802,812.5878922719731,1,0.06681886349741133,813.2496250764237,1
11335,0.4108792723973211,624.0164001814734,0,0.3839659795542148,638.8187112451819,0
17963,0.06358715414647992,815.027065219436,1,0.06313295480952714,815.2768748547601,1
9733,0.03797146654207403,829.1156934018593,1,0.031376011885230495,832.7431934631232,1
37125,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
5553,0.1070393978109017,791.1283312040041,0,0.10184177269144286,793.9870250197064,0
3254,0.2377800739768665,719.2209593127234,0,0.22028039242572114,728.8457841658533,0
38888,0.03920688923686615,828.4362109197236,1,0.038484898474587206,828.833305838977,1
31026,0.07417766546360012,809.2022839950199,1,0.07250982183634556,810.1195979900099,1
13060,0.05445308777624602,820.0508017230646,1,0.05454530611049429,820.0000816392281,1
3939,0.06802201405095802,812.5878922719731,1,0.06779163131549673,812.7146027764768,1
20808,0.03766038977010133,829.2867856264443,1,0.037824948191218934,829.1962784948296,1
18582,0.02980591410757694,833.6067472408326,1,0.02963442876474445,833.7010641793905,1
21596,0.015808140802544862,841.3055225586003,1,0.016031323781248875,841.1827719203131,1
34848,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
41239,0.051114245405401444,821.8871650270293,1,0.05067964909173727,822.1261929995445,1
4212,0.05351534332222261,820.5665611727776,1,0.05172362727836041,821.5520049969018,1
38949,0.16198741450204,760.906922023878,0,0.1634911918707845,760.0798444710686,0
34360,0.042242928983618366,826.76638905901,1,0.04036807101244216,827.7975609431569,1
43404,0.05015643879100392,822.4139586649478,1,0.04904526500531337,823.0251042470776,1
40002,0.02144692703872689,838.2041901287002,1,0.020841235795994117,838.5373203122032,1
20747,0.03932015655090614,828.3739138970017,1,0.03776440573480622,829.2295768458566,1
31693,0.04441535278234307,825.5715559697113,1,0.04256268835168769,826.5905214065718,1
27750,0.03797146654207403,829.1156934018593,1,0.036414111040976714,829.9722389274629,1
17942,0.09646505213134295,796.9442213277614,1,0.09753429084330911,796.35614003618,1
23696,0.07498989858277598,808.7555557794733,1,0.07389346830297198,809.3585924333654,1
9504,0.06241439575460294,815.6720823349684,1,0.06138746220199403,816.2368957889033,1
15865,0.044323062866254086,825.6223154235603,1,0.04026459511381675,827.8544726874007,1
7376,0.03642768786000905,829.964771676995,1,0.035040348205323396,830.7278084870721,1
35933,0.056007687886719275,819.1957716623044,1,0.05637845031443913,818.9918523270585,1
37233,0.0650992416182458,814.1954171099649,1,0.06421519821977538,814.6816409791236,1
34670,0.22527943972438536,726.0963081515881,0,0.21714511861105,730.5701847639225,0
26049,0.06802201405095802,812.5878922719731,1,0.06681886349741133,813.2496250764237,1
43821,0.05737586020895825,818.4432768850729,1,0.057981827888466266,818.1099946613435,1
16752,0.06781080210377205,812.7040588429254,1,0.0662452587372178,813.5651076945302,1
26278,0.1122913609677217,788.239751467753,0,0.11083911167967568,789.0384885761785,0
4886,0.04735785717719462,823.9531785525429,1,0.046075269351895494,824.6586018564575,1
38582,0.02980591410757694,833.6067472408326,1,0.02963442876474445,833.7010641793905,1
3761,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
39925,0.04736331175875306,823.9501785326858,1,0.047080255047871826,824.1058597236705,1
14019,0.04537315939674059,825.0447623317926,1,0.04433698375586095,825.6146589342765,1
41131,0.042301963128479524,826.7339202793362,1,0.04071483426108952,827.6068411564007,1
3966,0.15067264921600196,767.1300429311989,0,0.13768498239813262,774.2732596810271,0
36147,0.08646344524290488,802.4451051164024,1,0.08497835432165628,803.261905123089,1
33856,0.029781886617904946,833.6199623601523,1,0.02863218050683312,834.2523007212418,1
8779,0.046400050562797106,824.4799721904616,1,0.045273741765807646,825.0994420288058,1
24675,0.27358835844011214,699.5264028579384,0,0.2883747678174528,691.3938777004009,0
43813,0.04008485619593757,827.9533290922343,1,0.038261965131574864,828.9559191776339,1
31583,0.07652724115560801,807.9100173644156,1,0.07678304997004388,807.7693225164758,1
13592,0.06778783566789208,812.7166903826594,1,0.06918086445748063,811.9505245483856,1
21388,0.042129924503987566,826.8285415228069,1,0.04194057293693077,826.9326848846881,1
3493,0.009517711622004937,844.7652586078973,1,0.009266409266409266,844.9034749034748,1
31883,0.04654847439834594,824.3983390809098,1,0.04531945816485772,825.0742980093282,1
3119,0.13518637038306344,775.6474962893151,0,0.12546020002634392,780.9968899855108,0
36843,0.048513440216660646,823.3176078808367,1,0.047121595856405796,824.0831222789768,1
14311,0.06275975332997148,815.4821356685156,1,0.06259559116457865,815.5724248594818,1
4364,0.035680189376047416,830.3758958431739,1,0.03530891482051058,830.5800968487192,1
40658,0.05425452622532149,820.1600105760732,1,0.05421760444541482,820.1803175550218,1
23225,0.042301963128479524,826.7339202793362,1,0.04071483426108952,827.6068411564007,1
34236,0.04025823120316433,827.8579728382597,1,0.0386297854164076,828.7536180209759,1
38525,0.033218273106030066,831.7299497916835,1,0.03218440784938304,832.2985756828393,1
22143,0.05177489343629634,821.523808610037,1,0.04871506474528097,823.2067143900955,1
14332,0.05015643879100392,822.4139586649478,1,0.04890535368756401,823.1020554718398,1
23766,0.048712001767585174,823.2083990278281,1,0.0480627294568686,823.5654987987223,1
1880,0.051114245405401444,821.8871650270293,1,0.05081956040948663,822.0492417747823,1
42484,0.06802201405095802,812.5878922719731,1,0.06779163131549673,812.7146027764768,1
35901,0.051634774200297405,821.6008741898364,1,0.05066639473450454,822.1334828960225,1
19991,0.16237204417557885,760.6953757034316,0,0.15354826307499594,765.5484553087522,0
349,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
48582,0.03510880180254858,830.6901590085982,1,0.03425667880055692,831.1588266596937,1
37324,0.05925642933088345,817.4089638680141,1,0.06080986920962204,816.5545719347078,1
22350,0.09073188216889684,800.0974648071067,1,0.09315172169102119,798.7665530699384,1
3370,0.21505133138711652,731.7217677370859,0,0.2127231280519998,733.0022795714001,0
24770,0.05789717870336188,818.156551713151,1,0.058066292614236736,818.0635390621698,1
18094,0.04008485619593757,827.9533290922343,1,0.0386297854164076,828.7536180209759,1
28777,0.03718837131763808,829.5463957752991,1,0.036233374597477434,830.0716439713874,1
22101,0.042639164948190166,826.5484592784954,1,0.040474341982554264,827.7391119095952,1
19246,0.042301963128479524,826.7339202793362,1,0.04071483426108952,827.6068411564007,1
40188,0.028842560138247528,834.1365919239639,1,0.02963442876474445,833.7010641793905,1
39430,0.04524992210488951,825.1125428423107,1,0.04486458067244093,825.3244806301575,1
19480,0.05425452622532149,820.1600105760732,1,0.05435751576316419,820.1033663302597,1
5290,0.04040091489015304,827.7794968104158,1,0.039612259825404374,828.2132570960276,1
34264,0.06579079233643291,813.8150642149619,1,0.06517854885879351,814.1517981276636,1
48183,0.1768462437400058,752.7345659429968,0,0.16896291563369914,757.0703964014655,0
39491,0.035680189376047416,830.3758958431739,1,0.03530891482051058,830.5800968487192,1
42240,0.13242774027376383,777.1647428494299,0,0.11840938606963562,784.8748376617004,0
44442,0.08433413632697405,803.6162250201643,1,0.08545359855043515,803.0005207972607,1
49709,0.04599931721182519,824.7003755334962,1,0.04497245075228393,825.2651520862438,1
49798,0.11867555297585537,784.7284458632796,0,0.11519810850712675,786.6410403210803,0
37163,0.19566869923805533,742.3822154190696,0,0.19589118991767493,742.2598455452787,0
12229,0.07933524344207533,806.3656161068586,1,0.07843573048055841,806.8603482356929,1
17623,0.017386940187892597,840.4371828966591,1,0.017849916980232666,840.182545660872,1
38358,0.027886089906584813,834.6626505513783,1,0.02908587203641244,834.0027703799732,1
11641,0.05521233283971902,819.6332169381545,1,0.05440570009611934,820.0768649471344,1
45178,0.04998306378377715,822.5093149189225,1,0.04903486027081533,823.0308268510516,1
46218,0.1768462437400058,752.7345659429968,0,0.16896291563369914,757.0703964014655,0
31004,0.04212858812125275,826.829276533311,1,0.04121216112917358,827.3333113789545,1
267,0.05327777277464068,820.6972249739476,1,0.05356283170149751,820.5404425641764,1
28040,0.048513440216660646,823.3176078808367,1,0.0461488280383204,824.6181445789238,1
32049,0.14938530572901035,767.8380818490443,0,0.1418387161349951,771.9887061257527,0
18868,0.04025823120316433,827.8579728382597,1,0.0386297854164076,828.7536180209759,1
45062,0.0608199511360741,816.5490268751593,1,0.06080986920962204,816.5545719347078,1
8432,0.14068212790368664,772.6248296529724,0,0.13511350626657026,775.6875715533863,0
22443,0.04143354620476969,827.2115495873767,1,0.039612259825404374,828.2132570960276,1
1147,0.02316011286547284,837.26193792399,1,0.02322626106625417,837.2255564135602,1
33943,0.03779357902991096,829.2135315335489,1,0.03715676891110873,829.5637770988902,1
15288,0.028487028050116475,834.332134572436,1,0.028520071529290137,834.3139606588904,1
31455,0.13404374369508146,776.2759409677052,0,0.13670947784108664,774.8097871874023,0
8427,0.08061315253077528,805.6627661080736,1,0.07961081659049261,806.2140508752291,1
24265,0.02884944387591423,834.1328058682471,1,0.02908587203641244,834.0027703799732,1
2363,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
46619,0.0608199511360741,816.5490268751593,1,0.060669957891872676,816.63152315947,1
43325,0.05737586020895825,818.4432768850729,1,0.057981827888466266,818.1099946613435,1
49762,0.05507886512741325,819.7066241799228,1,0.05530006037408176,819.584966794255,1
33604,0.08030138846896294,805.8342363420704,1,0.0818594864244509,804.977282466552,1
41208,0.08001119025225455,805.99384536126,1,0.07687589266972986,807.7182590316486,1
48228,0.063717559944369,814.9553420305971,1,0.06436988656875191,814.5965623871865,1
34057,0.07097900245100651,810.9615486519465,1,0.06497477018736368,814.26387639695,1
20397,0.04338272146772642,826.1395031927505,1,0.04256268835168769,826.5905214065718,1
35375,0.017386940187892597,840.4371828966591,1,0.017849916980232666,840.182545660872,1
35751,0.19566869923805533,742.3822154190696,0,0.1956544474934325,742.3900538786121,0
45847,0.05094087039817468,821.982521281004,1,0.05081956040948663,822.0492417747823,1
1907,0.10588601381681169,791.7626924007536,0,0.10527748652508634,792.0973824112025,0
43372,0.09138486462763586,799.7383244548002,1,0.09035692330948268,800.3036921797845,1
4357,0.040525775294326626,827.7108235881203,1,0.03862648789195611,828.7554316594242,1
278,0.02980591410757694,833.6067472408326,1,0.02963442876474445,833.7010641793905,1
35388,0.0736452679989573,809.4951026005735,1,0.073369068285268,809.6470124431025,1
49519,0.04230329951121434,826.7331852688321,1,0.04194057293693077,826.9326848846881,1
26343,0.0608199511360741,816.5490268751593,1,0.06178263702770745,816.0195496347609,1
30548,0.1698352262883773,756.5906255413925,0,0.15807883443711798,763.0566410595851,0
42559,0.06457792312384217,814.4821422818868,1,0.0641307334940049,814.7280965782974,1
13017,0.07740323998672537,807.428218007301,1,0.07585707606931481,808.2786081618768,1
35868,0.029781886617904946,833.6199623601523,1,0.02863218050683312,834.2523007212418,1
27057,0.0608199511360741,816.5490268751593,1,0.06178263702770745,816.0195496347609,1
23884,0.21870146939364665,729.7141918334944,0,0.2048734172543326,737.3196205101171,0
30610,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
12438,0.02412346683480225,836.7320932408587,1,0.02322626106625417,837.2255564135602,1
21173,0.034723719144384706,830.9019544705884,1,0.03476035809217857,830.8818030493018,1
5580,0.035680189376047416,830.3758958431739,1,0.03530891482051058,830.5800968487192,1
37022,0.05296547547354971,820.8689884895476,1,0.0534522062834836,820.601286544084,1
32434,0.05215609269470103,821.3141490179145,1,0.05172362727836041,821.5520049969018,1
28792,0.07156432589666022,810.6396207568368,1,0.06884892401485374,812.1330917918305,1
25798,0.08839316003306869,801.3837619818122,1,0.08425036651586067,803.6622984162766,1
9996,0.21010712223286596,734.4410827719237,0,0.18260387595364946,749.5678682254928,0
8625,0.05521233283971902,819.6332169381545,1,0.055238556596455386,819.6187938719495,1
16994,0.03836368631924343,828.8999725244161,1,0.037215849006474205,829.5312830464392,1
12501,0.05853381670749319,817.8064008108788,1,0.05466964922863376,819.9316929242515,1
18613,0.1362744940821207,775.0490282548336,0,0.13209885548852876,777.3456294813092,0
3566,0.05789717870336188,818.156551713151,1,0.058206203931986104,817.9865878374077,1
48200,0.07795821813825489,807.1229800239598,1,0.0751540791667731,808.6652564582748,1
34431,0.048712001767585174,823.2083990278281,1,0.0480627294568686,823.5654987987223,1
18540,0.19566869923805533,742.3822154190696,0,0.1956544474934325,742.3900538786121,0
39168,0.13490860573187705,775.8002668474676,0,0.13331174196022996,776.6785419218735,0
2884,0.056721863701756525,818.8029749640339,1,0.057083818205239965,818.603899987118,1
10141,0.0022278601609121043,848.7746769114983,1,0.002506265664160401,848.6215538847118,1
44386,0.04325976974287705,826.2071266414176,1,0.04248912966526278,826.6309786841055,1
2209,0.06047983568952459,816.7360903707614,1,0.059571825989286786,817.2354957058923,1
32484,0.0444350847444824,825.5607033905346,1,0.04347160407425956,826.0906177591572,1
11026,0.02581048825404111,835.8042314602774,1,0.026135046259030084,835.6257245575334,1
49078,0.05296547547354971,820.8689884895476,1,0.05247943846539819,821.136308844031,1
20297,0.051634774200297405,821.6008741898364,1,0.05066639473450454,822.1334828960225,1
42227,0.0608199511360741,816.5490268751593,1,0.060669957891872676,816.63152315947,1
4355,0.11471183514488607,786.9084906703126,0,0.10402695886657409,792.7851726233843,0
45019,0.043477278130084875,826.0874970284533,1,0.04219463553817035,826.7929504540062,1
5863,0.042301963128479524,826.7339202793362,1,0.04071483426108952,827.6068411564007,1
37331,0.044492471652969344,825.5291405908669,1,0.04541364096890769,825.0224974671008,1
42046,0.047480808902044,823.8855551038758,1,0.047874939109538495,823.6687834897538,1
47409,0.11328068649960966,787.6956224252147,0,0.11160043478351848,788.6197608690649,0
6150,0.007358428328889261,845.9528644191109,1,0.008269954424967318,845.451525066268,1
10076,0.19566869923805533,742.3822154190696,0,0.1956544474934325,742.3900538786121,0
45468,0.07091962285925292,810.9942074274109,1,0.06901179638307552,812.0435119893085,1
20933,0.03905222488132092,828.5212763152736,1,0.0386297854164076,828.7536180209759,1
24605,0.03642768786000905,829.964771676995,1,0.035040348205323396,830.7278084870721,1
13093,0.04435631863748191,825.604024749385,1,0.04221592510304031,826.7812411933278,1
9315,0.28435536774621334,693.6045477395826,0,0.27385105360154144,699.3819205191521,0
43143,0.14936069105019992,767.85161992239,0,0.13664559327734813,774.8449236974585,0
23646,0.02884944387591423,834.1328058682471,1,0.02908587203641244,834.0027703799732,1
33028,0.03191930376144048,832.4443829312078,1,0.0314822828553426,832.6847444295615,1
11704,0.045590667783948415,824.9251327188284,1,0.04354516276068446,826.0501604816236,1
18229,0.03625431285278228,830.0601279309698,1,0.034672527920490664,830.9301096437301,1
11580,0.16357277338693996,760.034974637183,0,0.17008470832000244,756.4534104239987,0
22471,0.1415128792638626,772.1679164048755,0,0.14132738964621874,772.2699356945798,0
23118,0.044492471652969344,825.5291405908669,1,0.04527372965115833,825.0994486918629,1
14219,0.04537315939674059,825.0447623317926,1,0.04433698375586095,825.6146589342765,1
29546,0.15056238035221306,767.1906908062829,0,0.14975094654834278,767.6369793984115,0
4585,0.06640232287862331,813.4787224167571,1,0.06711315786076279,813.0877631765804,1
22645,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
24209,0.22237219864960633,727.6952907427165,0,0.21004013205809371,734.4779273680485,0
35857,0.07428190600308861,809.1449516983013,1,0.07133950937313067,810.763269844778,1
46345,0.03932015655090614,828.3739138970017,1,0.03776440573480622,829.2295768458566,1
10079,0.07388206171145266,809.3648660587011,1,0.07227234787219547,810.2502086702925,1
11745,0.20380615839533714,737.9066128825646,0,0.21159822401211595,733.6209767933362,0
8663,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
48712,0.05949162332189071,817.2796071729601,1,0.05781102910627268,818.20393399155,1
31240,0.1794044786574197,751.3275367384192,0,0.15674864423482948,763.7882456708437,0
3971,0.031523067796868684,832.6623127117223,1,0.031376011885230495,832.7431934631232,1
49926,0.04524992210488951,825.1125428423107,1,0.04486458067244093,825.3244806301575,1
36201,0.1142221909156431,787.1777949963963,0,0.11454582534243045,786.9997960616633,0
20875,0.15083577335497236,767.0403246547653,0,0.14757842459507683,768.8318664727077,0
25517,0.03670100366331772,829.8144479851752,1,0.03732141735919429,829.4732204524431,1
8346,0.028487028050116475,834.332134572436,1,0.028520071529290137,834.3139606588904,1
6795,0.08374397580794823,803.9408133056285,1,0.08366486798669891,803.9843226073156,1
24784,0.028487028050116475,834.332134572436,1,0.028520071529290137,834.3139606588904,1
47088,0.06580469466567666,813.8074179338779,1,0.06330459804362217,815.1824710760078,1
34793,0.05327777277464068,820.6972249739476,1,0.05356283170149751,820.5404425641764,1
15922,0.05210129352850104,821.3442885593245,1,0.048280964603813585,823.4454694679025,1
7096,0.10497200068884005,792.2653996211379,0,0.09955314218689193,795.2457717972095,1
4848,0.03510880180254858,830.6901590085982,1,0.03392599096986909,831.340704966572,1
47123,0.18295540553600112,749.3745269551994,0,0.18691664645432735,747.1958444501199,0
37390,0.05133175379260927,821.7675354140649,1,0.04988782809656078,822.5616945468915,1
41276,0.2251114449936904,726.1887052534703,0,0.23303146517188578,721.8326941554628,0
2846,0.03932015655090614,828.3739138970017,1,0.03776440573480622,829.2295768458566,1
30267,0.028487028050116475,834.332134572436,1,0.028520071529290137,834.3139606588904,1
11129,0.07308315022849216,809.8042673743294,1,0.07312215214855206,809.7828163182963,1
2785,0.10060770500252987,794.6657622486085,0,0.09753429084330911,796.35614003618,1
34705,0.07894516444841278,806.5801595533729,1,0.07650397273604058,807.9228149951776,1
12592,0.3011059773771772,684.3917124425525,0,0.3043120139490602,682.6283923280168,0
18424,0.1406076650177035,772.6657842402631,0,0.14303242609951874,771.3321656452647,0
4772,0.4457949080141528,604.812800592216,0,0.42033744703746895,618.8144041293921,0
15474,0.15513497122212352,764.675765827832,0,0.14642398933360168,769.466805866519,0
1800,0.21010712223286596,734.4410827719237,0,0.18260387595364946,749.5678682254928,0
21520,0.08349512568742597,804.0776808719156,1,0.08288488695751914,804.4133121733644,1
26975,0.041345492896816806,827.2599789067508,1,0.04016627753275751,827.9085473569834,1
29569,0.024093334564749363,836.7486659893879,1,0.02439346313854404,836.5835952738007,1
19095,0.22875839207530704,724.1828843585811,0,0.20845854870377048,735.3477982129263,0
24303,0.052289560407006795,821.2407417761463,1,0.05166212350073404,821.5858320745963,1
29664,0.048513440216660646,823.3176078808367,1,0.04664615490640444,824.3446148014775,1
26258,0.08698468080791995,802.158425555644,1,0.08511826563940565,803.184953898327,1
41731,0.15067264921600196,767.1300429311989,0,0.13768498239813262,774.2732596810271,0
39333,0.07091962285925292,810.9942074274109,1,0.06901179638307552,812.0435119893085,1
5497,0.38098544578449806,640.458004818526,0,0.36586643204290265,648.7734623764036,0
2347,0.12468299782731455,781.424351194977,0,0.12039824611953365,783.7809646342565,0
21302,0.04212858812125275,826.829276533311,1,0.04034701397625679,827.8091423130587,1
11703,0.047174632213430545,824.0539522826132,1,0.0459549251612807,824.7247911612956,1
36688,0.11726476519908458,785.5043791405035,0,0.11083911167967568,789.0384885761785,0
27705,0.03814484154930079,829.0203371478846,1,0.036781931325809446,829.7699377708049,1
48552,0.042301963128479524,826.7339202793362,1,0.04071483426108952,827.6068411564007,1
36318,0.13083864923995667,778.0387429180239,0,0.12769303135617602,779.7688327541032,0
29097,0.0,850.0,1,0.0,850.0,1
32831,0.05133175379260927,821.7675354140649,1,0.0505250662823942,822.2112135446832,1
48530,0.048513440216660646,823.3176078808367,1,0.0461488280383204,824.6181445789238,1
34213,0.04947124683105816,822.790814242918,1,0.047923123442493644,823.6422821066285,1
